2014/1/2,1086
2014/1/3,1058
2014/1/6,1063
2014/1/7,1060
2014/1/8,1041
2014/1/9,1040
2014/1/10,1029
2014/1/13,1033
2014/1/14,1047
2014/1/15,1042
2014/1/16,1538
2014/1/17,1572
2014/1/20,1574
2014/1/21,1608
2014/1/22,1612
2014/1/23,1614
2014/1/24,1606
2014/1/27,1601
2014/2/5,1574
2014/2/6,1600
2014/2/7,1590
2014/2/10,1609
2014/2/11,1606
2014/2/12,1619
2014/2/13,1633
2014/2/14,1646
2014/2/17,1640
2014/2/18,1634
2014/2/19,1637
2014/2/20,1648
2014/2/21,1666
2014/2/24,1671
2014/2/25,1674
2014/2/26,1681
2014/2/27,1688
2014/3/3,1675
2014/3/4,1678
2014/3/5,1752
2014/3/6,1809
2014/3/7,1876
2014/3/10,1903
2014/3/11,1996
2014/3/12,2006
2014/3/13,2033
2014/3/14,2029
2014/3/17,2044
2014/3/18,2032
2014/3/19,2024
2014/3/20,2079
2014/3/21,2079
2014/3/24,2092
2014/3/25,2078
2014/3/26,2101
2014/3/27,2158
2014/3/28,2187
2014/3/31,2220
2014/4/1,2233
2014/4/2,2253
2014/4/3,2253
2014/4/7,2268
2014/4/8,2289
2014/4/9,2324
2014/4/10,2339
2014/4/11,2344
2014/4/14,2359
2014/4/15,2370
2014/4/16,2379
2014/4/17,531
2014/4/18,539
2014/4/21,536
2014/4/22,531
2014/4/23,531
2014/4/24,536
2014/4/25,521
2014/4/28,584
2014/4/29,604
2014/4/30,678
2014/5/2,707
2014/5/5,795
2014/5/6,808
2014/5/7,938
2014/5/8,950
2014/5/9,961
2014/5/12,975
2014/5/13,998
2014/5/14,988
2014/5/15,994
2014/5/16,1001
2014/5/19,1004
2014/5/20,995
2014/5/21,998
2014/5/22,988
2014/5/23,995
2014/5/26,972
2014/5/27,957
2014/5/28,938
2014/5/29,987
2014/5/30,1059
2014/6/3,1136
2014/6/4,1166
2014/6/5,1150
2014/6/6,1121
2014/6/9,1124
2014/6/10,1143
2014/6/11,1153
2014/6/12,1157
2014/6/13,1182
2014/6/16,1220
2014/6/17,1289
2014/6/18,1321
2014/6/19,1331
2014/6/20,1362
2014/6/23,1376
2014/6/24,1397
2014/6/25,1398
2014/6/26,1455
2014/6/27,1547
2014/6/30,1618
2014/7/1,1765
2014/7/2,2400
2014/7/3,2823
2014/7/4,3077
2014/7/7,3211
2014/7/8,3203
2014/7/9,3235
2014/7/10,3245
2014/7/11,3289
2014/7/14,3300
2014/7/15,3343
2014/7/16,3367
2014/7/17,597
2014/7/18,586
2014/7/21,584
2014/7/22,581
2014/7/24,579
2014/7/25,614
2014/7/28,621
2014/7/29,637
2014/7/30,622
2014/7/31,656
2014/8/1,668
2014/8/4,658
2014/8/5,714
2014/8/6,686
2014/8/7,766
2014/8/8,802
2014/8/11,802
2014/8/12,807
2014/8/13,841
2014/8/14,841
2014/8/15,849
2014/8/18,864
2014/8/19,863
2014/8/20,866
2014/8/21,866
2014/8/22,857
2014/8/25,855
2014/8/26,848
2014/8/27,819
2014/8/28,810
2014/8/29,810
2014/9/1,789
2014/9/2,814
2014/9/3,799
2014/9/4,811
2014/9/5,819
2014/9/9,803
2014/9/10,831
2014/9/11,838
2014/9/12,869
2014/9/15,885
2014/9/16,889
2014/9/17,933
2014/9/18,943
2014/9/19,957
2014/9/22,884
2014/9/23,855
2014/9/24,847
2014/9/25,821
2014/9/26,874
2014/9/29,860
2014/9/30,873
2014/10/1,917
2014/10/2,875
2014/10/3,832
2014/10/6,833
2014/10/7,944
2014/10/8,942
2014/10/9,961
2014/10/13,989
2014/10/14,981
2014/10/15,1008
2014/10/16,973
2014/10/17,966
2014/10/20,932
2014/10/21,956
2014/10/22,927
2014/10/23,950
2014/10/24,970
2014/10/27,991
2014/10/28,1008
2014/10/29,1057
2014/10/30,1067
2014/10/31,1090
2014/11/3,1074
2014/11/4,1084
2014/11/5,1111
2014/11/6,1112
2014/11/7,1106
2014/11/10,1107
2014/11/11,1094
2014/11/12,1083
2014/11/13,1082
2014/11/14,1098
2014/11/17,1094
2014/11/18,1092
2014/11/19,1149
2014/11/20,1197
2014/11/21,1196
2014/11/24,1200
2014/11/25,1221
2014/11/26,1230
2014/11/27,1229
2014/11/28,1233
2014/12/1,1262
2014/12/2,1248
2014/12/3,1297
2014/12/4,1312
2014/12/5,1316
2014/12/8,1326
2014/12/9,1321
2014/12/10,1315
2014/12/11,1360
2014/12/12,1431
2014/12/15,1441
2014/12/16,1465
2014/12/17,1419
2014/12/18,1397
2014/12/19,1396
2014/12/22,1385
2014/12/23,1392
2014/12/24,1447
2014/12/25,1455
2014/12/26,1427
2014/12/27,1393
2014/12/29,1401
2014/12/30,1402
2014/12/31,1413
2015/1/5,1377
2015/1/6,1345
2015/1/7,1347
2015/1/8,1372
2015/1/9,1358
2015/1/12,1446
2015/1/13,1510
2015/1/14,1529
2015/1/15,1567
2015/1/16,1593
2015/1/19,1570
2015/1/20,1628
2015/1/21,1689
2015/1/22,960
2015/1/23,977
2015/1/26,948
2015/1/27,940
2015/1/28,952
2015/1/29,955
2015/1/30,959
2015/2/2,970
2015/2/3,965
2015/2/4,965
2015/2/5,964
2015/2/6,954
2015/2/9,952
2015/2/10,951
2015/2/11,981
2015/2/12,1016
2015/2/13,1016
2015/2/24,1014
2015/2/25,1017
2015/2/26,1018
2015/3/2,1019
2015/3/3,1006
2015/3/4,1021
2015/3/5,1028
2015/3/6,1016
2015/3/9,1059
2015/3/10,1186
2015/3/11,1242
2015/3/12,1248
2015/3/13,1285
2015/3/16,1340
2015/3/17,1392
2015/3/18,1446
2015/3/19,1428
2015/3/20,1420
2015/3/23,1454
2015/3/24,1454
2015/3/25,1445
2015/3/26,1414
2015/3/27,1407
2015/3/30,1431
2015/3/31,1474
2015/4/1,1591
2015/4/2,1618
2015/4/7,1630
2015/4/8,1664
2015/4/9,1690
2015/4/10,1710
2015/4/13,1758
2015/4/14,1787
2015/4/15,1921
2015/4/16,1059
2015/4/17,1083
2015/4/20,1096
2015/4/21,1135
2015/4/22,1110
2015/4/23,997
2015/4/24,1089
2015/4/27,1108
2015/4/28,1142
2015/4/29,1204
2015/4/30,1294
2015/5/4,1331
2015/5/5,1361
2015/5/6,1338
2015/5/7,1384
2015/5/8,1429
2015/5/11,1452
