2014/1/2,3287
2014/1/3,3342
2014/1/6,3451
2014/1/7,3524
2014/1/8,3538
2014/1/9,3582
2014/1/10,3565
2014/1/13,3616
2014/1/14,3818
2014/1/15,3953
2014/1/16,1068
2014/1/17,1053
2014/1/20,1037
2014/1/21,1064
2014/1/22,1071
2014/1/23,1070
2014/1/24,1096
2014/1/27,1051
2014/2/5,1036
2014/2/6,1080
2014/2/7,1115
2014/2/10,1146
2014/2/11,1163
2014/2/12,1160
2014/2/13,1192
2014/2/14,1221
2014/2/17,1239
2014/2/18,1302
2014/2/19,1326
2014/2/20,1285
2014/2/21,1366
2014/2/24,1320
2014/2/25,1354
2014/2/26,1428
2014/2/27,1440
2014/3/3,1374
2014/3/4,1381
2014/3/5,1418
2014/3/6,1598
2014/3/7,1711
2014/3/10,1699
2014/3/11,1728
2014/3/12,1660
2014/3/13,1780
2014/3/14,1706
2014/3/17,1735
2014/3/18,1760
2014/3/19,1793
2014/3/20,1684
2014/3/21,1693
2014/3/24,1700
2014/3/25,1762
2014/3/26,1854
2014/3/27,1956
2014/3/28,2018
2014/3/31,2058
2014/4/1,2157
2014/4/2,2227
2014/4/3,2229
2014/4/7,2224
2014/4/8,2253
2014/4/9,2317
2014/4/10,2353
2014/4/11,2386
2014/4/14,2445
2014/4/15,3000
2014/4/16,3097
2014/4/17,2377
2014/4/18,2386
2014/4/21,2381
2014/4/22,2409
2014/4/23,2446
2014/4/24,2525
2014/4/25,2682
2014/4/28,2673
2014/4/29,2666
2014/4/30,2652
2014/5/2,2703
2014/5/5,2704
2014/5/6,2748
2014/5/7,2747
2014/5/8,2773
2014/5/9,2807
2014/5/12,2865
2014/5/13,2880
2014/5/14,2911
2014/5/15,2919
2014/5/16,3010
2014/5/19,3105
2014/5/20,3155
2014/5/21,3214
2014/5/22,3264
2014/5/23,3292
2014/5/26,3316
2014/5/27,3334
2014/5/28,3428
2014/5/29,3647
2014/5/30,3711
2014/6/3,3729
2014/6/4,3745
2014/6/5,3776
2014/6/6,3802
2014/6/9,3848
2014/6/10,3833
2014/6/11,3944
2014/6/12,4052
2014/6/13,4171
2014/6/16,4246
2014/6/17,4489
2014/6/18,4881
2014/6/19,4951
2014/6/20,5094
2014/6/23,5105
2014/6/24,5124
2014/6/25,5132
2014/6/26,5209
2014/6/27,5275
2014/6/30,5411
2014/7/1,5546
2014/7/2,6682
2014/7/3,7061
2014/7/4,7153
2014/7/7,7269
2014/7/8,7297
2014/7/9,7812
2014/7/10,8452
2014/7/11,8706
2014/7/14,8816
2014/7/15,8884
2014/7/16,9029
2014/7/17,3387
2014/7/18,3321
2014/7/21,3310
2014/7/22,3264
2014/7/24,3251
2014/7/25,3169
2014/7/28,3195
2014/7/29,3325
2014/7/30,3312
2014/7/31,3432
2014/8/1,3390
2014/8/4,3381
2014/8/5,3300
2014/8/6,3259
2014/8/7,3236
2014/8/8,3252
2014/8/11,3254
2014/8/12,3268
2014/8/13,3265
2014/8/14,3268
2014/8/15,3231
2014/8/18,3776
2014/8/19,3800
2014/8/20,3925
2014/8/21,4080
2014/8/22,4079
2014/8/25,4128
2014/8/26,4129
2014/8/27,4150
2014/8/28,4204
2014/8/29,4198
2014/9/1,4215
2014/9/2,4392
2014/9/3,4362
2014/9/4,4386
2014/9/5,4402
2014/9/9,4430
2014/9/10,4487
2014/9/11,4510
2014/9/12,4547
2014/9/15,4659
2014/9/16,4610
2014/9/17,4585
2014/9/18,4599
2014/9/19,4637
2014/9/22,4631
2014/9/23,4592
2014/9/24,4593
2014/9/25,4637
2014/9/26,4620
2014/9/29,4920
2014/9/30,5076
